URL,RESPONSE,DESCRIPTION
http://www.example.ec,,"HTTPConnectionPool(host='www.example.ec', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x000002029111F780>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.ee,200,Example Domain This domain is established to be used for illustrative examples in documents. You may use this domain in examples without prior coordination or asking for permission.More information...
http://www.example.eg,,"HTTPConnectionPool(host='www.example.eg', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x000002029005B828>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.eh,,"HTTPConnectionPool(host='www.example.eh', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910ED7B8>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.er,,"HTTPConnectionPool(host='www.example.er', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910EDEB8>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.es,200,Example Domain This domain is established to be used for illustrative examples in documents. You may use this domain in examples without prior coordination or asking for permission.More information...
http://www.example.et,,"HTTPConnectionPool(host='www.example.et', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x000002028D593BA8>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.eu,200,Example Domain This domain is established to be used for illustrative examples in documents. You may use this domain in examples without prior coordination or asking for permission.More information...
http://www.example.fi,,"HTTPConnectionPool(host='www.example.fi', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x000002028D593358>: Failed to establish a new connection: [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond',))"
http://www.example.fj,,"HTTPConnectionPool(host='www.example.fj', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x000002029005B390>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.fk,,"HTTPConnectionPool(host='www.example.fk', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910ED5F8>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.fm,200,Example Domain This domain is established to be used for illustrative examples in documents. You may use this domain in examples without prior coordination or asking for permission.More information...
http://www.example.fo,,"HTTPConnectionPool(host='www.example.fo', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x000002029005B630>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.fr,200,Example Domain This domain is established to be used for illustrative examples in documents. You may use this domain in examples without prior coordination or asking for permission.More information...
http://www.example.ga,200,Example Domain This domain is established to be used for illustrative examples in documents. You may use this domain in examples without prior coordination or asking for permission.More information...
http://www.example.gb,,"HTTPConnectionPool(host='www.example.gb', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000020290064908>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.gd,,"HTTPConnectionPool(host='www.example.gd', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910EDB70>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.ge,200,Example Domain This domain is established to be used for illustrative examples in documents. You may use this domain in examples without prior coordination or asking for permission.More information...
http://www.example.gf,,"HTTPConnectionPool(host='www.example.gf', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202911109B0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.gg,200,Example Domain This domain is established to be used for illustrative examples in documents. You may use this domain in examples without prior coordination or asking for permission.More information...
http://www.example.gh,,"HTTPConnectionPool(host='www.example.gh', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910F9BA8>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.gi,,"HTTPConnectionPool(host='www.example.gi', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910ED550>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.gl,200,Example Domain This domain is established to be used for illustrative examples in documents. You may use this domain in examples without prior coordination or asking for permission.More information...
http://www.example.gm,,"HTTPConnectionPool(host='www.example.gm', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000020291140EF0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.gn,,"HTTPConnectionPool(host='www.example.gn', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000020290081128>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.gp,,"HTTPConnectionPool(host='www.example.gp', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000020290081C18>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.gq,,"HTTPConnectionPool(host='www.example.gq', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000020290064CF8>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.gr,,"HTTPConnectionPool(host='www.example.gr', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000020290064710>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.gs,,"HTTPConnectionPool(host='www.example.gs', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000020291140E80>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.gt,,"HTTPConnectionPool(host='www.example.gt', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000020290081438>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.gu,,"HTTPConnectionPool(host='www.example.gu', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000020291140F28>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.gw,,"HTTPConnectionPool(host='www.example.gw', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000020291140F98>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.gy,,"HTTPConnectionPool(host='www.example.gy', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000020290081978>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.hk,,"HTTPConnectionPool(host='www.example.hk', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202900811D0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.hm,,"HTTPConnectionPool(host='www.example.hm', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000020290081C18>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.hn,,"HTTPConnectionPool(host='www.example.hn', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000020290081470>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.hr,,"HTTPConnectionPool(host='www.example.hr', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000020290081860>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.ht,,"HTTPConnectionPool(host='www.example.ht', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000020290081C18>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.hu,200,Example Domain This domain is established to be used for illustrative examples in documents. You may use this domain in examples without prior coordination or asking for permission.More information...
http://www.example.id,,"HTTPConnectionPool(host='www.example.id', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000020291114518>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
